corporation_id,corporation_name,total_account_count,month_avg_account_count,total_ad_count,month_avg_ad_count,total_campaign_count,month_avg_campaign_count,corporation_size,corporation_promotion_channel_second,business_background,ads_team_size,onboarding_intent_tier,month_avg_topup_amt,month_avg_topup_cnt,month_avg_spendaccount_num,spendacc2applyopen_ratio,month_avg_spend_amt,first_30d_topup_amt,first_7d_spend_usd,d8_to_d30_spend_usd,d31_to_d60_spend_usd,d61_to_d90_spend_usd,d91_plus_spend_usd,last_7d_spend_usd,last_d8_to_d30_spend_usd,last_d31_to_d60_spend_usd,last_d61_to_d90_spend_usd,last_d91_plus_spend_usd,max_month_spendbyfirst_month_spend,max_month_spendbylast_month_spend,month_std2avg,value_concentration_index,financial_runway_months,ratio_avg_daily_spend_max_to_first,ratio_avg_daily_spend_max_to_last,value_concentration_index_daily,days_since_last_spend,fb_spend_by_full_spend_ratio,tt_spend_by_full_spend_ratio,gg_spend_by_full_spend_ratio,fb_tt_gg_spend_by_full_spend_ratio,top_l2_category,top_l3_category,top_l2_and_l3_concatenated,top_l2_l3_combined,is_concatenated_equal_to_combined,avg_monthly_active_days,avg_monthly_event_count,avg_monthly_distinct_l3_count,avg_monthly_distinct_l4_count,top_l3_category_feature,top_l4_category_feature,core_feature_adoption_flag,month_avg_country_count,month_avg_continent_count,month_avg_custom_region_count,top_custom_region_all,top_custom_region_fb,top_custom_region_tt,top_custom_region_gg,top_custom_region_spend_ratio,is_core_category_clothing,is_core_category_accessories,is_core_category_beauty,is_core_category_electronics,core_category_count,has_high_risk_flag_real_money,has_high_risk_flag_counterfeit,has_high_risk_flag_cheat,has_high_risk_flag_gambling,consumed_level2_category_count,consumed_level3_category_count,main_media,channel_count,main_regions,cluster_dbscan_k3,cluster_kmeans_k3,cluster_kmeans_k4
301251,山海實業有限公司,4,2.0,17,8.5,2,1.0,SMB,BD,Unknown,Unknown,90日内启动投放,150.0,1.5,1.0,0.5,107.82,100.0,85.38,72.29,57.97,0.0,0.0,86.09,80.74,48.81,0.0,0.0,1.585611511,1.0,0.320303239,1.0,0.110556564,1.0,2.732909861,0.875,1,0.0,1.0,0.0,1.0,家居用品,家居生活用品,家居用品_家居生活用品,家居用品_家居生活用品,是,3.0,193.0,2.0,4.333333333,MediaBuy产品使用有效,充值成功,1,0.5,0.5,0.5,日韩,日韩,日韩,日韩,1,0,0,0,0,0,0,0,0,0,1,1,TikTok,1,日本_未知,0,2,2
277412,厦门小狐网络开发有限公司,5,1.666666667,42,14.0,8,2.666666667,SMB,自然流量,Unknown,Unknown,15日内启动投放,1710.0,3.67,1.0,0.6,1569.696667,2630.0,700.66,1929.37,1283.6799,795.38,0.0,267.38,1713.9899,1320.3401,1407.3799,0.0,1.0,2.903400744,0.590551041,0.666666667,0.441798562,1.0,1.505467053,0.722891566,469,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,5.5,873.25,1.75,2.75,MediaBuy产品使用有效,广告资产使用,1,0.333333333,0.333333333,0.333333333,北美,北美,北美,北美,1,0,0,0,0,0,1,0,0,0,\N,\N,Facebook,1,美国_未知,0,0,0
299621,深圳市普象汇科技有限公司,5,1.0,217,43.4,68,13.6,SMB,自然流量,Unknown,Unknown,15日内启动投放,3640.4,4.4,1.0,1.0,2754.174,1500.0,352.27,1075.63,429.59,3739.83,8173.55,2063.37,5023.64,3991.49,1194.32,1498.05,21.35639147,1.0,0.935858954,1.0,0.0,4.5763696,1.0,0.918918919,1,1.0,0.0,0.0,1.0,美妆个护,彩妆,美妆个护_彩妆,美妆个护_彩妆,是,5.6,1389.6,3.8,8.0,MediaBuy产品使用有效,广告资产使用,1,1.6,0.6,0.8,北美,北美,南美,南美,0.997003197,0,0,1,0,1,0,0,0,0,1,1,Facebook,1,加拿大_美国_墨西哥_法国_意大利_英国_澳大利亚,0,0,1
298842,平度市张明明工艺品辅料加工部,1,0.5,41,20.5,8,4.0,SMB,自然流量,Unknown,Unknown,90日以上启动投放,200.0,2.0,0.5,1.0,150.015,300.0,8.45,291.58,0.0,0.0,0.0,43.35,256.68,0.0,0.0,0.0,1.0,5.921107266,1.00554671,0.5,2.306805075,1.435542309,1.0,0.894736842,113,1.0,0.0,0.0,1.0,鞋靴箱包,箱包,鞋靴箱包_箱包,鞋靴箱包_箱包,是,5.0,1196.0,2.5,6.0,资产安全,BM安全,1,1,1,1,北美,北美,北美,北美,0.97150285,0,0,0,0,0,0,1,0,0,1,1,Facebook,1,美国_中国香港_未知,0,2,2
270692,潜江市蓝实网络科技有限公司,9,4.5,294,147.0,103,51.5,SMB,BD,Unknown,Unknown,15日内启动投放,332.12,3.5,4.0,0.888888889,365.045,664.24,195.26,390.72,144.11,0.0,0.0,144.11,390.72,195.26,0.0,0.0,2.739065861,1.0,0.657760686,1.0,0.055008133,1.027149698,1.0,0.695652174,610,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,5.333333333,738.6666667,1.0,3.0,MediaBuy产品使用有效,广告资产使用,1,2.5,1,1.5,非洲,非洲,其他亚洲地区,其他亚洲地区,0.81258475,0,0,0,0,0,0,1,1,0,\N,\N,Facebook,1,埃塞俄比亚_肯尼亚_斯里兰卡_尼日利亚_约旦_未知,0,2,2
289958,可锐米(广州)电子商务有限责任公司,4,0.4,184,18.4,54,5.4,SMB,自然流量,Unknown,Unknown,60日内启动投放,425.4,3.44,0.1,0.25,359.354,328.63,72.02,80.78,0.02,646.43,2794.29,178.78,77.42,404.23,754.29,2178.82,11.48028325,3.227205308,0.670109881,0.8,0.0,1.615957373,1.817037471,0.833333333,1,1.0,0.0,0.0,1.0,宠物用品,宠物服饰,宠物用品_宠物服饰,宠物用品_宠物服饰,是,5.0,1382.583333,3.666666667,7.25,MediaBuy产品使用有效,广告资产使用,1,0.9,0.4,0.6,北美,北美,东南亚,西欧,0.602376174,0,0,0,0,0,0,0,0,0,2,5,Facebook,1,新加坡_美国_英国_澳大利亚_日本_加拿大_中国,0,0,0
263734,衡阳市有前途电子商务有限公司,3,1.0,29,9.666666667,9,3.0,SMB,BD,Unknown,Unknown,15日内启动投放,164.09,1.5,1.0,1.0,85.38333333,328.17,119.2,95.65,41.3,0.0,0.0,41.3,18.17,196.68,0.0,0.0,2.088256432,3.517675545,0.629671229,0.666666667,0.0,1.0,1.684503632,0.761904762,675,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,3.666666667,327.3333333,1.0,2.0,MediaBuy产品使用有效,广告资产使用,1,1.666666667,1,1,北美,北美,北美,大洋洲,0.965879368,0,0,0,0,0,0,0,0,0,\N,\N,Facebook,1,加拿大_法国_德国_澳大利亚_美国_未知,0,2,2
101107,广州金红运服饰有限公司,2,0.044444444,761,16.91111111,211,4.688888889,SMB,BD,Unknown,Unknown,90日以上启动投放,5955.83,3.2,0.022222222,0.5,2135.399333,1000.0,139.65,676.47,1878.08,181.44,93217.33,279.17,925.1,1192.91,1199.64,92496.15,46.47483333,12.50399089,1.515574392,0.911111111,19.17574257,19.91778571,12.50399089,0.901215805,1,1.0,0.0,0.0,1.0,服装,男装,服装_男装,服装_男装,是,2.166666667,308.9166667,1.083333333,1.666666667,MediaBuy产品使用有效,广告资产使用,1,1.709677419,0.129032258,0.161290323,西欧,西欧,北美,未知,0.731415179,1,0,0,0,1,0,0,0,0,1,2,Facebook,1,德国_美国_法国_意大利_英国_奥地利_澳大利亚,0,0,1
283624,武汉市东湖新技术开发区灏辰靖伊文化传媒工作室(个体工商户),40,13.33333333,226,75.33333333,125,41.66666667,SMB,BD,Unknown,Unknown,90日以上启动投放,2303.72,9.33,5.666666667,0.425,2240.373333,5411.15,353.29,4919.84,1447.99,0.0,0.0,204.21,1273.5,5243.41,0.0,0.0,2872.0,3.878432341,1.237591326,1.0,0.011558511,220.9230769,4.027602815,0.550724638,2,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,0.0,0.0,0.0,0.0,\N,\N,0,3.666666667,1.333333333,2.666666667,港澳台,港澳台,北美,东南亚,0.315432542,0,0,0,0,0,1,1,0,0,\N,\N,Facebook,1,韩国_中国香港_马来西亚_中国_美国_日本_墨西哥,-1,0,0
301111,深圳市化加科技有限公司,1,0.25,58,14.5,58,14.5,SMB,自然流量,Unknown,Unknown,15日内启动投放,375.0,3.75,0.25,1.0,361.3225,500.0,176.54,388.68,432.25,376.4,71.42,84.66,360.63,332.03,542.78,125.19,2.965107058,1.192038804,0.421338006,1.0,0.0,1.0,1.378361761,0.757142857,1,0.0,1.0,0.0,1.0,未知,未知,未知,未知,无法比较,4.0,424.25,1.25,2.75,MediaBuy产品使用有效,充值成功,1,1.666666667,0.333333333,0.333333333,东南亚,东南亚,东南亚,东南亚,1,0,0,0,0,0,0,0,0,0,\N,\N,TikTok,1,马来西亚_越南_泰国_菲律宾_新加坡,0,2,0
275828,山西琥珀云网络科技有限公司,15,3.75,2291,572.75,282,70.5,SMB,BD,Unknown,Unknown,15日内启动投放,37638.0,24.0,3.75,1.0,10181.9325,74801.08,2093.65,12994.2,13507.89,12131.99,0.0,1246.61,13574.82,13348.88,12557.42,0.0,1.821819422,29.09295072,0.741048815,0.75,0.0,1.06796311,4.012820789,0.696078431,481,1.0,0.0,0.0,1.0,消费电子,能源储能,消费电子_能源储能,消费电子_能源储能,是,14.0,2342.0,1.333333333,3.0,MediaBuy产品使用有效,广告资产使用,1,1,0.25,0.75,日韩,日韩,其他亚洲地区,日韩,0.824055011,1,1,0,1,3,1,0,1,0,6,9,Facebook,1,日本_韩国_泰国_印度_未知,0,1,1
282866,安庆管添商贸有限公司,677,96.71428571,11327,1618.142857,1489,212.7142857,SMB,BD,Unknown,Unknown,15日内启动投放,38729.81,16.29,41.42857143,0.444104135,24314.81857,90871.68,3132.1799,46629.8505,76488.2003,1627.79,42325.7101,196.12,8191.9,6134.5696,8787.35,146893.7912,4.565986952,11.03775744,1.260511026,0.571428571,0.0,3.587561177,6.307289968,0.555555556,247,1.0,0.0,0.0,1.0,消费电子,能源储能,消费电子_能源储能,消费电子_能源储能,是,17.7,4158.1,2.1,5.1,MediaBuy产品使用有效,广告资产使用,1,23.57142857,1,1.714285714,南美,南美,日韩,日韩,0.34673538,1,1,1,1,4,1,1,1,0,10,32,Facebook,1,美国_加拿大_阿根廷_秘鲁_摩洛哥_约旦_智利,0,1,3
192896,CHE FUNG ENTERPRISE (GROUP) LTD,3,0.09375,138,4.3125,47,1.46875,SMB,BD,Unknown,Unknown,30日内启动投放,4041.25,1.0,0.09375,1.0,1008.345313,8815.0,572.8401,1980.78,6969.0301,5064.99,17679.4101,13.91,46.13,59.87,59.64,32087.5003,4.140573529,127.9009317,1.572094731,0.3125,0.0,2.622363235,119.3742029,0.242814668,1,1.0,0.0,0.0,1.0,家用电器,厨房小家电,家用电器_厨房小家电,家用电器_厨房小家电,是,1.95,275.25,2.15,2.7,营销资产和工具,营销工具,1,0.24137931,0.137931034,0.172413793,北美,北美,北美,北美,0.989863358,0,0,0,1,1,0,0,0,0,3,6,Facebook,1,美国_巴基斯坦_印度_越南_加拿大_阿根廷_瑞士,0,0,0
202417,长沙市钟榴贸易有限公司,34,6.8,319,63.8,60,12.0,SMB,BD,Unknown,Unknown,30日内启动投放,5396.74,23.0,3.6,0.529411765,4510.05,2000.0,215.86,19343.33,314.12,0.0,2676.94,86.87,14.43,20.71,0.0,22428.24,2.10353169,132.9699901,1.250729656,0.4,0.00148075,1.113634424,31.2870565,0.606060606,96,0.886700591,0.113299409,0.0,1.0,服装,女装,服装_女装,服装_女装,是,5.666666667,787.3333333,1.222222222,2.444444444,MediaBuy产品使用有效,广告资产使用,1,1.333333333,1,1,南美,北美,南美,南美,0.641405004,1,0,0,0,1,0,0,0,0,3,3,Facebook,2,美国_危地马拉_哥伦比亚_沙特阿拉伯_未知,0,0,1
276600,长沙鸿途讯逸电子商务有限公司,45,45.0,7,7.0,7,7.0,SMB,BD,Unknown,Unknown,90日以上启动投放,684.29,5.0,2.0,0.044444444,108.37,684.29,108.37,0.0,0.0,0.0,0.0,108.37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.352034696,1.0,1.0,1.0,123,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,4.0,568.3333333,2.0,3.5,MediaBuy产品使用有效,提交开户成功,1,1,1,1,东南亚,东南亚,东南亚,东南亚,1,0,0,0,0,0,0,0,1,0,\N,\N,Facebook,1,越南_未知,0,2,2
273068,深圳逍屹网络科技有限公司,5,0.625,46,5.75,39,4.875,SMB,自然流量,Unknown,Unknown,30日内启动投放,226.8,2.8,0.625,1.0,78.555,300.0,82.35,217.6601,0.0,0.0,328.4288,62.9468,71.3616,21.7322,63.5313,408.867,1.0,2.228975254,1.251382932,1.0,0.0,1.0,2.698233202,0.903409091,1,0.477389449,0.0,0.522610551,1.0,家居用品,家庭装饰,家居用品_家庭装饰,家居用品_家庭装饰,是,3.142857143,425.4285714,2.142857143,4.142857143,MediaBuy产品使用有效,广告资产使用,1,1,0.25,0.25,西欧,西欧,北美,北美,0.582736499,1,0,0,1,2,0,0,0,0,3,5,Google,2,英国_美国_爱尔兰_荷兰_西班牙_德国_葡萄牙,0,0,0
275814,北极狐(东莞)信息技术有限公司,10,10.0,316,316.0,25,25.0,SMB,BD,Unknown,Unknown,90日内启动投放,5000.0,14.0,2.0,0.2,5000.9,5000.0,2601.69,2399.2101,0.0,0.0,0.0,763.36,4237.5401,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.666666667,463,1.0,0.0,0.0,1.0,消费电子,手机通讯,消费电子_手机通讯,消费电子_手机通讯,是,4.8,1360.4,4.4,6.2,网站诊断,网站诊断MAU,1,10,4,4,北美,北美,北美,北美,0.920631562,0,0,0,1,1,0,0,0,0,1,4,Facebook,1,意大利_美国_加拿大_西班牙_法国_英国_德国,0,2,2
278868,东莞市腾途户外用品有限公司,7,1.166666667,16,2.666666667,16,2.666666667,SMB,BD,Unknown,Unknown,15日内启动投放,100.0,1.0,0.166666667,0.142857143,33.335,100.0,18.94,0.0,0.0,0.0,181.07,22.03,77.97,0.02,53.2,46.79,5.279831045,1.0,1.124599425,1.0,0.0,1.404435058,1.064,0.794117647,212,1.0,0.0,0.0,1.0,鞋靴箱包,箱包,鞋靴箱包_箱包,鞋靴箱包_箱包,是,2.4,428.4,2.0,3.6,资产安全,个人号安全,1,1.666666667,0.666666667,0.833333333,中东,中东,西欧,中东,0.467427395,0,0,0,0,0,0,1,1,0,1,1,Facebook,1,美国_沙特阿拉伯_阿曼_澳大利亚_法国_阿联酋_新加坡,0,2,2
300106,枝江市鼎阙电子商务有限公司,7,3.5,153,76.5,10,5.0,SMB,市场_历史活动,Unknown,Unknown,30日内启动投放,300.0,3.0,2.0,0.571428571,180.46,300.0,291.08,0.0,69.84,0.0,0.0,69.84,0.0,291.08,0.0,0.0,1.0,4.167812142,0.866897397,0.5,3.42325315,1.0,2.500687285,0.571428571,74,0.0,1.0,0.0,1.0,未知,未知,未知,未知,无法比较,3.75,320.5,1.25,2.5,MediaBuy产品使用有效,广告资产使用,1,9,2,2.5,东南亚,北美,东南亚,南美,0.866777501,0,0,0,0,0,0,0,0,0,\N,\N,TikTok,1,泰国_菲律宾_英国_意大利_西班牙_美国_德国,0,2,2
274424,台州市黄岩海耀工艺品有限公司,40,13.33333333,8,2.666666667,7,2.333333333,SMB,BD,Unknown,Unknown,15日内启动投放,528.63,2.0,1.0,0.076923077,330.2733333,499.98,479.56,0.0,0.0,511.2639,0.0,508.5439,2.72,0.0,479.56,0.0,1.060438527,1.0,0.860013276,1.0,0.012486631,1.0,4.715030502,1.0,508,0.0,0.0,1.0,1.0,未知,未知,未知,未知,无法比较,2.0,262.0,1.25,2.75,MediaBuy产品使用有效,广告资产使用,1,1,0.666666667,1,东南亚,东南亚,未知,东南亚,0.999930058,0,0,0,0,0,0,0,0,0,\N,\N,Google,1,越南_中国香港_未知,0,2,2
302613,乐山市井研县乐予进出口贸易有限责任公司,1,0.5,37,18.5,29,14.5,SMB,SP,Unknown,Unknown,15日内启动投放,180.0,1.5,0.5,1.0,164.105,360.0,51.31,241.32,35.58,0.0,0.0,27.9,207.98,92.33,0.0,0.0,1.0,1.074783488,0.050973908,1.0,0.0,1.063337086,1.0,0.766666667,36,0.0,1.0,0.0,1.0,专业设备,工程器械,专业设备_工程器械,专业设备_工程器械,是,3.0,430.0,1.5,3.5,MediaBuy产品使用有效,提交开户成功,1,15,2.5,3.5,其他亚洲地区,其他亚洲地区,其他亚洲地区,东南亚,0.805673197,0,0,0,0,0,0,0,0,0,1,1,TikTok,1,巴基斯坦_孟加拉国_肯尼亚_尼日利亚_阿尔及利亚_柬埔寨_斯里兰卡,0,2,2
291651,广州宏为商贸有限公司,5,5.0,22,22.0,19,19.0,SMB,自然流量,Unknown,Unknown,15日内启动投放,1400.0,5.0,5.0,1.0,1203.88,1400.0,1203.88,0.0,0.0,0.0,0.0,1203.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.079841845,1.0,1.0,0.857142857,302,0.0,1.0,0.0,1.0,消费电子,书籍,消费电子_书籍,办公教育用品_书籍,否,6.0,642.0,1.5,3.0,MediaBuy产品使用有效,广告资产使用,1,2,1,2,港澳台,港澳台,港澳台,港澳台,0.850342227,1,0,0,1,2,0,0,0,0,3,4,TikTok,1,中国台湾_韩国_未知,0,2,2
306526,广州如溢科技有限公司,2,2.0,0,0.0,0,0.0,SMB,SP,Unknown,1-5人,15日内启动投放,200.0,2.0,1.0,0.5,180.98,200.0,152.86,28.12,0.0,0.0,0.0,28.12,152.86,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.666666667,0,0.0,1.0,0.0,1.0,未知,未知,未知,未知,无法比较,4.0,104.0,1.0,3.0,MediaBuy产品使用有效,提交开户,1,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,\N,\N,TikTok,1,\N,0,2,2
266249,南昌查克软件开发有限公司,37,3.083333333,313,26.08333333,261,21.75,SMB,SEO,Unknown,Unknown,15日内启动投放,1009.98,10.38,2.416666667,0.713598198,655.9858333,1834.93,180.73,803.15,1197.62,905.98,4784.35,26.44,47.51,350.11,509.57,6938.2,9.246795703,33.0357805,0.852321954,0.583333333,1.646273637,2.386269859,15.98505508,0.796105384,371,0.0,0.0,1.0,1.0,鞋靴箱包,运动鞋,鞋靴箱包_运动鞋,鞋靴箱包_运动鞋,是,6.0,1253.5,1.1,3.1,MediaBuy产品使用有效,广告资产使用,1,0.916666667,0.333333333,0.416666667,北美,北美,西欧,北美,0.71600697,1,1,1,1,4,0,0,0,0,10,21,Google,1,美国_英国_加拿大_德国_澳大利亚_法国_意大利,0,0,1
262630,义乌市鸢棕电子商务有限公司,7,3.5,19,9.5,16,8.0,SMB,BD,Unknown,Unknown,15日内启动投放,800.0,3.0,0.5,0.142857143,800.005,1600.0,1089.28,510.73,0.0,0.0,0.0,425.57,1174.44,0.0,0.0,0.0,1.0,3.000025,0.707111201,1.0,0.0,1.0,1.000008333,0.833333333,726,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,4.0,653.0,1.5,3.5,MediaBuy产品使用有效,充值成功,1,1,0.5,0.5,东南亚,东南亚,东南亚,东南亚,1,0,0,0,0,0,0,0,1,0,\N,\N,Facebook,1,新加坡_马来西亚,0,2,2
169050,杭州培衣电子商务有限公司,68,11.33333333,1500,250.0,111,18.5,SMB,BD,Unknown,Unknown,60日内启动投放,927.02,7.0,4.833333333,0.426470588,729.79,500.0,1167.73,0.0,0.0,0.0,3211.01,85.2,1490.06,1200.0,435.75,1167.73,2.925900528,39.13401274,0.746486794,0.833333333,0.0,1.0,20.06254777,0.925311203,26,0.366196668,0.633803332,0.0,1.0,服装,内衣,服装_内衣,服装_内衣,是,3.222222222,283.7777778,1.0,1.888888889,MediaBuy产品使用有效,广告资产使用,1,1.5,0.75,0.5,南美,南美,东南亚,东南亚,0.561089092,1,0,1,1,3,0,0,1,0,4,4,TikTok,2,未知_泰国_墨西哥_秘鲁_危地马拉_厄瓜多尔_阿根廷,0,0,1
282139,深圳市百扬信息技术有限公司,5,5.0,9,9.0,8,8.0,SMB,BD,Unknown,Unknown,90日内启动投放,100.0,1.0,1.0,0.2,100.01,100.0,100.01,0.0,0.0,0.0,0.0,100.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,380,1.0,0.0,0.0,1.0,鞋靴箱包,未知,鞋靴箱包_未知,鞋靴箱包_未知,无法比较,2.0,249.6666667,1.666666667,2.333333333,营销学院mau,营销学院mau,1,2,2,2,北美,北美,北美,西欧,0.755124488,0,0,0,0,0,0,0,0,0,1,2,Facebook,1,加拿大_法国_未知,0,2,2
275446,潍坊百益嘉商贸有限公司,15,15.0,11,11.0,11,11.0,SMB,自然流量,Unknown,Unknown,15日内启动投放,35.02,9.4057,6.0,1.0,35.02,35.0209,0.2107,34.8102,0.0,0.0,0.0,34.8102,0.2107,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.947368421,553,0.0,0.0,1.0,1.0,鞋靴箱包,箱包,鞋靴箱包_箱包,鞋靴箱包_箱包,是,2.5,282.0,1.0,3.0,MediaBuy产品使用有效,广告资产使用,1,2,2,2,日韩,日韩,日韩,日韩,0.973367484,0,0,0,0,0,0,0,0,0,3,3,Google,1,日本_未知,0,2,2
294398,佛山市星之恒贸易有限公司,4,0.666666667,178,29.66666667,77,12.83333333,SMB,SEM,Unknown,Unknown,15日内启动投放,3666.67,4.33,0.666666667,1.0,3667.491667,500.0,1.47,0.0,0.0,696.31,21307.17,500.0,2491.19,4433.71,7590.85,6989.2,5852.353741,4.30148,0.865989468,0.833333333,0.000335,188.7856046,1.803846452,0.743119266,38,0.999933197,0.0,6.68e-05,1.0,服装,运动服装,服装_运动服装,服装_运动服装,是,5.5,842.0,1.625,3.625,MediaBuy产品使用有效,广告资产使用,1,1.5,0.5,0.666666667,其他欧洲地区,其他欧洲地区,其他欧洲地区,西欧,0.993932729,1,0,0,0,1,0,1,1,0,3,4,Facebook,2,波兰_奥地利_荷兰_德国_澳大利亚_西班牙_法国,0,0,1
300685,南安市耿之贸易有限公司,2,1.0,543,271.5,7,3.5,SMB,SP,Unknown,Unknown,60日内启动投放,100.0,1.0,0.5,0.5,100.0,100.0,0.01,68.0,131.99,0.0,0.0,33.21,166.56,0.23,0.0,0.0,7.281573499,1.0,1.072680987,1.0,0.0,5.006081781,1.0,0.740740741,39,0.0,1.0,0.0,1.0,未知,未知,未知,未知,无法比较,4.0,281.0,1.0,2.333333333,MediaBuy产品使用有效,广告资产使用,1,0.5,0.5,0.5,东南亚,东南亚,东南亚,东南亚,1,0,0,0,0,0,0,0,0,0,\N,\N,TikTok,1,越南_未知,0,2,2
279803,株洲市焕楼百货有限公司,10,5.0,19,9.5,7,3.5,SMB,BD,Unknown,Unknown,15日内启动投放,450.0,4.0,1.5,0.3,224.77,450.0,340.29,0.0,0.0,0.0,109.25,109.25,0.0,0.0,0.0,340.29,1.0,3.114782609,0.726831653,1.0,0.006681922,1.0,2.076521739,0.636363636,210,1.0,0.0,0.0,1.0,饰品/配饰,珠宝首饰,饰品/配饰_珠宝首饰,饰品/配饰_珠宝首饰,是,2.25,308.75,1.5,3.0,MediaBuy产品使用有效,广告资产使用,1,6,2.5,3,西欧,西欧,中东,北美,0.327919801,0,1,0,0,1,1,0,0,0,1,1,Facebook,1,英国_喀麦隆_日本_美国_德国_澳大利亚_西班牙,0,2,2
264192,福清创千贸易有限公司,32,16.0,17,8.5,17,8.5,SMB,SP,Unknown,Unknown,15日内启动投放,2250.18,2.8,2.0,0.181818182,21.09,650.0,29.12,0.0,0.0,13.06,0.0,13.06,0.0,0.0,29.12,0.0,1.0,2.229709035,0.53846064,1.0,0.0,1.0,2.229709035,0.75,646,0.0,0.0,1.0,1.0,未知,未知,未知,未知,无法比较,5.2,987.4,1.0,2.8,MediaBuy产品使用有效,广告资产使用,1,0.5,0.5,0.5,北美,北美,北美,北美,1,0,0,0,0,0,0,0,0,0,\N,\N,Google,1,美国_未知,0,2,2
271472,深圳市龙岗区嘉兴再生资源回收站,34,3.4,89,8.9,86,8.6,SMB,BD,Unknown,Unknown,15日内启动投放,8613.05,17.33,2.6,0.713598198,5057.358,23500.0,9429.2874,14072.6018,23769.7315,0.0,3301.9566,2.0961,0.0,0.0,0.1785,50571.3027,1.147482302,11717.77148,1.884168646,0.2,52.44024617,1.0,3063.516917,0.275,148,0.0,0.0,1.0,1.0,鞋靴箱包,其他鞋类,鞋靴箱包_其他鞋类,鞋靴箱包_其他鞋类,是,4.636363636,780.0909091,1.272727273,2.545454545,MediaBuy产品使用有效,广告资产使用,1,0.4,0.2,0.3,港澳台,港澳台,东南亚,港澳台,0.999890828,1,0,0,0,1,0,0,0,0,2,3,Google,1,中国香港_中国台湾_未知_马来西亚,0,0,0
278318,山西币辽媒网络科技有限公司,125,20.83333333,1992,332.0,307,51.16666667,SMB,BD,Unknown,Unknown,15日内启动投放,1011.95,1.0,4.666666667,0.231404959,2162.323333,1025.3,6.2551,10.06,27.44,0.0,12930.1852,1709.55,2.56,0.0,0.0,11261.8303,603.2092969,5.74812366,1.765376344,0.833333333,1.730759122,164.5116264,2.612783482,0.855555556,29,0.77307971,0.147380823,0.079539467,1.0,美妆个护,护肤,美妆个护_护肤,美妆个护_护肤,是,5.083333333,753.1666667,1.166666667,3.333333333,MediaBuy产品使用有效,广告资产使用,1,0.666666667,0.5,0.5,南美,南美,东南亚,东南亚,0.743137374,1,0,1,0,2,1,1,1,0,5,5,Facebook,3,巴西_越南_菲律宾_未知,0,0,1
267059,海南雅馨梵贸易有限公司,5,1.25,39,9.75,27,6.75,SMB,BD,Unknown,Unknown,15日内启动投放,633.33,6.33,1.25,1.0,465.525,1200.0,362.35,739.7,541.67,139.0,79.38,79.38,79.26,479.5,785.2,438.76,1.0,13.2579995,0.973383026,0.5,0.0,1.0,2.305739043,0.80733945,593,1.0,0.0,0.0,1.0,饰品/配饰,珠宝首饰,饰品/配饰_珠宝首饰,饰品/配饰_珠宝首饰,是,4.0,747.2,2.2,3.2,MediaBuy产品使用有效,广告资产使用,1,3.25,1,1.25,北美,北美,北美,中东,0.464261611,0,1,0,0,1,0,0,0,0,1,1,Facebook,1,美国_英国_澳大利亚_加拿大_德国_法国_意大利,0,0,0
301388,郑州微仲跨境电子商务有限公司,2,2.0,2,2.0,2,2.0,SMB,SP,Unknown,Unknown,90日内启动投放,100.0,1.0,1.0,0.5,35.37,100.0,35.37,0.0,0.0,0.0,0.0,35.37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,14,0.0,1.0,0.0,1.0,鞋靴箱包,箱包,鞋靴箱包_箱包,鞋靴箱包_箱包,是,1.0,125.5,1.5,2.5,营销学院mau,营销学院mau,1,1,1,1,东南亚,东南亚,东南亚,东南亚,1,0,0,0,0,0,0,0,0,0,1,1,TikTok,1,泰国,0,2,2
301277,襄阳市老码电子科技有限公司,6,2.0,23,7.666666667,21,7.0,SMB,BD,Unknown,Unknown,15日内启动投放,349.82,3.5,2.0,1.0,214.9966667,400.0,147.15,0.0,246.72,251.12,0.0,174.25,290.73,32.86,147.15,0.0,2.63343527,1.0,0.70015479,1.0,0.001445124,1.0,1.645505922,0.891891892,33,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,2.333333333,294.3333333,1.0,2.666666667,MediaBuy产品使用有效,广告资产使用,1,1.333333333,1,1,非洲,非洲,非洲,非洲,0.61890882,0,0,0,0,0,1,0,1,0,\N,\N,Facebook,1,肯尼亚_喀麦隆_印度_未知,0,2,2
